num_expediente;fecha;hora;localizacion;numero;Combinada;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;Ciudad;latitud;longitud
2022S008091;2022-03-24;08:40:00;CALL. MARIA DE MOLINA,46           04TMML620;46;CALL. MARIA DE MOLINA,46           04TMML620,46,Madrid;4.0;SALAMANCA;Colisión múltiple;Se desconoce;Turismo;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;442117.608;4476557.062;N;;Madrid;40.43764574523152;-3.6824741196409
2022S008091;2022-03-24;08:40:00;CALL. MARIA DE MOLINA,46           04TMML620;46;CALL. MARIA DE MOLINA,46           04TMML620,46,Madrid;4.0;SALAMANCA;Colisión múltiple;Se desconoce;Turismo;Conductor;De 50 a 54 años;Hombre;14.0;Sin asistencia sanitaria;442117.608;4476557.062;N;;Madrid;40.43764574523152;-3.6824741196409
2022S008091;2022-03-24;08:40:00;CALL. MARIA DE MOLINA,46           04TMML620;46;CALL. MARIA DE MOLINA,46           04TMML620,46,Madrid;4.0;SALAMANCA;Colisión múltiple;Se desconoce;Turismo;Conductor;De 60 a 64 años;Mujer;14.0;Sin asistencia sanitaria;442117.608;4476557.062;N;;Madrid;40.43764574523152;-3.6824741196409
2022S008091;2022-03-24;08:40:00;CALL. MARIA DE MOLINA,46           04TMML620;46;CALL. MARIA DE MOLINA,46           04TMML620,46,Madrid;4.0;SALAMANCA;Colisión múltiple;Se desconoce;Turismo;Pasajero;De 6 a 9 años;Hombre;;;442117.608;4476557.062;N;;Madrid;40.43764574523152;-3.6824741196409
2022S008091;2022-03-24;08:40:00;CALL. MARIA DE MOLINA,46           04TMML620;46;CALL. MARIA DE MOLINA,46           04TMML620,46,Madrid;4.0;SALAMANCA;Colisión múltiple;Se desconoce;Turismo;Pasajero;Menor de 5 años;Hombre;;;442117.608;4476557.062;N;;Madrid;40.43764574523152;-3.6824741196409
2022S008094;2022-03-24;10:00:00;PASEO. RECOLETOS,22;22;PASEO. RECOLETOS,22,22,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Bicicleta;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441416.987;4475047.126;N;;Madrid;40.423994465387686;-3.6905952063758525
2022S008094;2022-03-24;10:00:00;PASEO. RECOLETOS,22;22;PASEO. RECOLETOS,22,22,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Camión rígido;Conductor;De 35 a 39 años;Mujer;14.0;Sin asistencia sanitaria;441416.987;4475047.126;N;;Madrid;40.423994465387686;-3.6905952063758525
2022S008118;2022-03-24;15:25:00;CALLE ALCALA 93;93;CALLE ALCALA 93,93,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Autobús;Conductor;De 40 a 44 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;441907.455;4474684.942;N;;Madrid;40.42076612134808;-3.6847807198957265
2022S008118;2022-03-24;15:25:00;CALLE ALCALA 93;93;CALLE ALCALA 93,93,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;441907.455;4474684.942;N;;Madrid;40.42076612134808;-3.6847807198957265
2022S008206;2022-03-24;18:00:00;AVDA. BRASILIA / AVDA. BADAJOZ;27;AVDA. BRASILIA / AVDA. BADAJOZ,27,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 18 a 20 años;Hombre;14.0;Sin asistencia sanitaria;443961.675;4476899.19;N;;Madrid;40.440854118862184;-3.6607628417021467
2022S008206;2022-03-24;18:00:00;AVDA. BRASILIA / AVDA. BADAJOZ;27;AVDA. BRASILIA / AVDA. BADAJOZ,27,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;443961.675;4476899.19;N;;Madrid;40.440854118862184;-3.6607628417021467
2022S008206;2022-03-24;18:00:00;AVDA. BRASILIA / AVDA. BADAJOZ;27;AVDA. BRASILIA / AVDA. BADAJOZ,27,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;14.0;Sin asistencia sanitaria;443961.675;4476899.19;N;;Madrid;40.440854118862184;-3.6607628417021467
2022S008206;2022-03-24;18:00:00;AVDA. BRASILIA / AVDA. BADAJOZ;27;AVDA. BRASILIA / AVDA. BADAJOZ,27,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 30 a 34 años;Mujer;14.0;Sin asistencia sanitaria;443961.675;4476899.19;N;;Madrid;40.440854118862184;-3.6607628417021467
2022S008207;2022-03-24;18:00:00;CALL. O'DONNELL / CALL. AGUIRRE;3;CALL. O'DONNELL / CALL. AGUIRRE,3,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;;Conductor;Desconocido;Desconocido;;;442223.896;4474759.354;N;;Madrid;40.42145849426421;-3.681057601726676
2022S008207;2022-03-24;18:00:00;CALL. O'DONNELL / CALL. AGUIRRE;3;CALL. O'DONNELL / CALL. AGUIRRE,3,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;442223.896;4474759.354;N;;Madrid;40.42145849426421;-3.681057601726676
2022S008209;2022-03-24;15:30:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;39;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS,39,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Ciclomotor;Conductor;De 25 a 29 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443410.252;4476217.973;N;;Madrid;40.43468002579128;-3.6672037324630486
2022S008209;2022-03-24;15:30:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;39;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS,39,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;14.0;Sin asistencia sanitaria;443410.252;4476217.973;N;;Madrid;40.43468002579128;-3.6672037324630486
2022S008219;2022-03-24;20:00:00;CALL. PRINCIPE DE VERGARA / CALL. AYALA;41;CALL. PRINCIPE DE VERGARA / CALL. AYALA,41,Madrid;4.0;SALAMANCA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442337.193;4475552.079;N;;Madrid;40.42860761959733;-3.6797940522161423
2022S008225;2022-03-24;19:45:00;CALZADA 1 LATERAL PK 5.4;+00500I;CALZADA 1 LATERAL PK 5.4,+00500I,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Lluvia débil;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;5.0;Asistencia sanitaria ambulatoria con posterioridad;444128.47;4476982.326;N;;Madrid;40.44161427502256;-3.6588035522216957
2022S008247;2022-03-25;06:30:00;CALL. VELAZQUEZ,121;121;CALL. VELAZQUEZ,121,121,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Furgoneta;Conductor;De 35 a 39 años;Hombre;;;442061.985;4476523.174;N;;Madrid;40.43733659255527;-3.6831268198370313
2022S008247;2022-03-25;06:30:00;CALL. VELAZQUEZ,121;121;CALL. VELAZQUEZ,121,121,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;;;442061.985;4476523.174;S;;Madrid;40.43733659255527;-3.6831268198370313
2022S008247;2022-03-25;06:30:00;CALL. VELAZQUEZ,121;121;CALL. VELAZQUEZ,121,121,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;;;442061.985;4476523.174;N;;Madrid;40.43733659255527;-3.6831268198370313
2022S008247;2022-03-25;06:30:00;CALL. VELAZQUEZ,121;121;CALL. VELAZQUEZ,121,121,Madrid;4.0;SALAMANCA;Alcance;Lluvia débil;Turismo;Pasajero;De 30 a 34 años;Mujer;;;442061.985;4476523.174;N;;Madrid;40.43733659255527;-3.6831268198370313
2022S008277;2022-03-25;14:00:00;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL;0;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL,0,Madrid;4.0;SALAMANCA;Colisión lateral;Lluvia débil;Autobús;Conductor;De 45 a 49 años;Hombre;;;441401.79;4476592.097;N;;Madrid;40.43791122584816;-3.6909167697659626
2022S008277;2022-03-25;14:00:00;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL;0;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL,0,Madrid;4.0;SALAMANCA;Colisión lateral;Lluvia débil;Furgoneta;Conductor;De 35 a 39 años;Hombre;;;441401.79;4476592.097;N;;Madrid;40.43791122584816;-3.6909167697659626
2022S008313;2022-03-25;19:00:00;PLAZA. INDEPENDENCIA,5;5;PLAZA. INDEPENDENCIA,5,5,Madrid;4.0;SALAMANCA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441578.301;4474650.773;N;;Madrid;40.420435265470545;-3.68865730284724
2022S008410;2022-03-26;16:10:00;CALL. LOS PEÑASCALES,12;12;CALL. LOS PEÑASCALES,12,12,Madrid;4.0;SALAMANCA;Colisión múltiple;;Turismo;Conductor;Desconocido;Desconocido;;;443485.858;4475031.58;N;;Madrid;40.42399751910714;-3.6662069070655945
2022S008410;2022-03-26;16:10:00;CALL. LOS PEÑASCALES,12;12;CALL. LOS PEÑASCALES,12,12,Madrid;4.0;SALAMANCA;Colisión múltiple;;Turismo;Conductor;Desconocido;Desconocido;;;443485.858;4475031.58;N;;Madrid;40.42399751910714;-3.6662069070655945
2022S008410;2022-03-26;16:10:00;CALL. LOS PEÑASCALES,12;12;CALL. LOS PEÑASCALES,12,12,Madrid;4.0;SALAMANCA;Colisión múltiple;;Turismo;Conductor;Desconocido;Desconocido;;;443485.858;4475031.58;N;;Madrid;40.42399751910714;-3.6662069070655945
2022S008428;2022-03-26;23:28:00;CALL. VELAZQUEZ / CALL. JUAN BRAVO;79;CALL. VELAZQUEZ / CALL. JUAN BRAVO,79,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;442025.942;4476012.356;N;;Madrid;40.43273238636933;-3.6835051619866643
2022S008428;2022-03-26;23:28:00;CALL. VELAZQUEZ / CALL. JUAN BRAVO;79;CALL. VELAZQUEZ / CALL. JUAN BRAVO,79,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Ciclomotor;Conductor;De 35 a 39 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;442025.942;4476012.356;N;;Madrid;40.43273238636933;-3.6835051619866643
2022S008428;2022-03-26;23:28:00;CALL. VELAZQUEZ / CALL. JUAN BRAVO;79;CALL. VELAZQUEZ / CALL. JUAN BRAVO,79,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;442025.942;4476012.356;N;;Madrid;40.43273238636933;-3.6835051619866643
2022S008474;2022-03-27;06:40:00;CALL. VELAZQUEZ / COLPB. JOSE ORTEGA Y GASSET;69;CALL. VELAZQUEZ / COLPB. JOSE ORTEGA Y GASSET,69,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;442012.476;4475748.661;N;;Madrid;40.43035595485032;-3.683639856275064
2022S008474;2022-03-27;06:40:00;CALL. VELAZQUEZ / COLPB. JOSE ORTEGA Y GASSET;69;CALL. VELAZQUEZ / COLPB. JOSE ORTEGA Y GASSET,69,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442012.476;4475748.661;N;;Madrid;40.43035595485032;-3.683639856275064
2022S008492;2022-03-27;11:45:00;CALL. DOCTOR ESQUERDO,11;11;CALL. DOCTOR ESQUERDO,11,11,Madrid;4.0;SALAMANCA;Atropello a persona;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14.0;Sin asistencia sanitaria;443302.696;4475349.27;N;;Madrid;40.42684697578919;-3.668394270100499
2022S008492;2022-03-27;11:45:00;CALL. DOCTOR ESQUERDO,11;11;CALL. DOCTOR ESQUERDO,11,11,Madrid;4.0;SALAMANCA;Atropello a persona;Nublado;Turismo;Peatón;De 18 a 20 años;Mujer;;;443302.696;4475349.27;N;;Madrid;40.42684697578919;-3.668394270100499
2022S008510;2022-03-27;18:13:00;CALL. DON RAMON DE LA CRUZ,31;31;CALL. DON RAMON DE LA CRUZ,31,31,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;;;442148.364;4475603.264;N;;Madrid;40.42905560892352;-3.6820246896483426
2022S008510;2022-03-27;18:13:00;CALL. DON RAMON DE LA CRUZ,31;31;CALL. DON RAMON DE LA CRUZ,31,31,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442148.364;4475603.264;N;;Madrid;40.42905560892352;-3.6820246896483426
2022S008525;2022-03-27;20:50:00;AVDA. TOREROS,75;75;AVDA. TOREROS,75,75,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443877.196;4476114.947;N;;Madrid;40.43378355415173;-3.6616896268108454
2022S008525;2022-03-27;20:50:00;AVDA. TOREROS,75;75;AVDA. TOREROS,75,75,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443877.196;4476114.947;N;;Madrid;40.43378355415173;-3.6616896268108454
2022S008528;2022-03-27;23:00:00;PLAZA. MANUEL BECERRA / CALL. ALCALA;2;PLAZA. MANUEL BECERRA / CALL. ALCALA,2,Madrid;4.0;SALAMANCA;Caída;Nublado;Moto de tres ruedas > 125cc;Conductor;Más de 74 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;443272.126;4475487.993;N;;Madrid;40.42809458080722;-3.6687670093744993
2022S008530;2022-03-27;23:40:00;CALL. SALUSTIANO OLOZAGA,11;11;CALL. SALUSTIANO OLOZAGA,11,11,Madrid;4.0;SALAMANCA;Colisión lateral;;Turismo;Conductor;Desconocido;Desconocido;;;441470.164;4474650.467;N;;Madrid;40.42042490968614;-3.689931873337437
2022S008530;2022-03-27;23:40:00;CALL. SALUSTIANO OLOZAGA,11;11;CALL. SALUSTIANO OLOZAGA,11,11,Madrid;4.0;SALAMANCA;Colisión lateral;;Turismo;Conductor;Desconocido;Desconocido;;;441470.164;4474650.467;N;;Madrid;40.42042490968614;-3.689931873337437
2022S008532;2022-03-28;01:06:00;AVDA. BRASILIA,3;3;AVDA. BRASILIA,3,3,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;443939.567;4476337.925;N;;Madrid;40.43579646297046;-3.66097398680696
2022S008543;2022-03-28;07:40:00;CALL. CONDE DE PEÑALVER / CALL. GOYA;4;CALL. CONDE DE PEÑALVER / CALL. GOYA,4,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;;;442666.906;4475137.253;N;;Madrid;40.42489344537921;-3.675869872894764
2022S008554;2022-03-28;10:50:00;CALL. SERRANO,75;75;CALL. SERRANO,75,75,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14.0;Sin asistencia sanitaria;441764.11;4476252.141;N;;Madrid;40.43487419297161;-3.686613882817476
2022S008554;2022-03-28;10:50:00;CALL. SERRANO,75;75;CALL. SERRANO,75,75,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;14.0;Sin asistencia sanitaria;441764.11;4476252.141;N;;Madrid;40.43487419297161;-3.686613882817476
2022S008554;2022-03-28;10:50:00;CALL. SERRANO,75;75;CALL. SERRANO,75,75,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Mujer;14.0;Sin asistencia sanitaria;441764.11;4476252.141;N;;Madrid;40.43487419297161;-3.686613882817476
2022S008574;2022-03-28;17:18:00;CALL. CONDE DE PEÑALVER,63;63;CALL. CONDE DE PEÑALVER,63,63,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;442739.641;4476064.711;N;;Madrid;40.43325346571155;-3.675096035686439
2022S008587;2022-03-28;19:15:00;AVDA. GUINDALERA,3;3;AVDA. GUINDALERA,3,3,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14.0;Sin asistencia sanitaria;443566.907;4476908.156;N;;Madrid;40.440908190850585;-3.665418156172236
2022S008587;2022-03-28;19:15:00;AVDA. GUINDALERA,3;3;AVDA. GUINDALERA,3,3,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;3.0;Ingreso superior a 24 horas;443566.907;4476908.156;N;;Madrid;40.440908190850585;-3.665418156172236
2022S008622;2022-03-29;15:05:00;CALL. GOYA / CALL. PRINCIPE DE VERGARA;40;CALL. GOYA / CALL. PRINCIPE DE VERGARA,40,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442291.213;4475148.339;N;;Madrid;40.42496733932528;-3.6802994323107447
2022S008622;2022-03-29;15:05:00;CALL. GOYA / CALL. PRINCIPE DE VERGARA;40;CALL. GOYA / CALL. PRINCIPE DE VERGARA,40,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14.0;Sin asistencia sanitaria;442291.213;4475148.339;N;;Madrid;40.42496733932528;-3.6802994323107447
2022S008669;2022-03-29;17:05:00;CALL. VELAZQUEZ,43;43;CALL. VELAZQUEZ,43,43,Madrid;4.0;SALAMANCA;Alcance;Despejado;Camión rígido;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;441974.524;4475370.669;N;;Madrid;40.42694817110443;-3.684052756489391
2022S008669;2022-03-29;17:05:00;CALL. VELAZQUEZ,43;43;CALL. VELAZQUEZ,43,43,Madrid;4.0;SALAMANCA;Alcance;Despejado;Camión rígido;Pasajero;De 15 a 17 años;Hombre;14.0;Sin asistencia sanitaria;441974.524;4475370.669;N;;Madrid;40.42694817110443;-3.684052756489391
2022S008669;2022-03-29;17:05:00;CALL. VELAZQUEZ,43;43;CALL. VELAZQUEZ,43,43,Madrid;4.0;SALAMANCA;Alcance;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441974.524;4475370.669;N;;Madrid;40.42694817110443;-3.684052756489391
2022S008669;2022-03-29;17:05:00;CALL. VELAZQUEZ,43;43;CALL. VELAZQUEZ,43,43,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14.0;Sin asistencia sanitaria;441974.524;4475370.669;N;;Madrid;40.42694817110443;-3.684052756489391
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008678;2022-03-29;19:40:00;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA;50;CALL. MARIA DE MOLINA / CALL. NUÑEZ DE BALBOA,50,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;442208.875;4476538.975;N;;Madrid;40.437489156255126;-3.681396444760595
2022S008680;2022-03-29;18:30:00;AUTOV. M-30,+00500I  LATERAL CALZADA 1;+00500I;AUTOV. M-30,+00500I  LATERAL CALZADA 1,+00500I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;444069.492;4476773.702;N;;Madrid;40.43973091715517;-3.659480575563558
2022S008680;2022-03-29;18:30:00;AUTOV. M-30,+00500I  LATERAL CALZADA 1;+00500I;AUTOV. M-30,+00500I  LATERAL CALZADA 1,+00500I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;444069.492;4476773.702;N;;Madrid;40.43973091715517;-3.659480575563558
2022S008681;2022-03-29;20:45:00;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO;65;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,65,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443262.507;4474762.691;N;;Madrid;40.4215600240371;-3.668815679201551
2022S008681;2022-03-29;20:45:00;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO;65;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,65,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;De 65 a 69 años;Hombre;14.0;Sin asistencia sanitaria;443262.507;4474762.691;N;;Madrid;40.4215600240371;-3.668815679201551
2022S008681;2022-03-29;20:45:00;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO;65;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,65,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Pasajero;De 21 a 24 años;Mujer;14.0;Sin asistencia sanitaria;443262.507;4474762.691;N;;Madrid;40.4215600240371;-3.668815679201551
2022S008688;2022-03-30;01:40:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;4;PLAZA. INDEPENDENCIA / CALL. SERRANO,4,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;;;441548.7;4474626.802;N;;Madrid;40.42021724409043;-3.689004003413295
2022S008688;2022-03-30;01:40:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;4;PLAZA. INDEPENDENCIA / CALL. SERRANO,4,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;;;441548.7;4474626.802;N;;Madrid;40.42021724409043;-3.689004003413295
2022S008688;2022-03-30;01:40:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;4;PLAZA. INDEPENDENCIA / CALL. SERRANO,4,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;;;441548.7;4474626.802;N;;Madrid;40.42021724409043;-3.689004003413295
2022S008714;2022-03-30;12:45:00;CALL. JUAN BRAVO / CALL. CONDE DE PEÑALVER;53;CALL. JUAN BRAVO / CALL. CONDE DE PEÑALVER,53,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;14.0;Sin asistencia sanitaria;442734.236;4475984.314;N;;Madrid;40.43252883720434;-3.6751525122352504
2022S008714;2022-03-30;12:45:00;CALL. JUAN BRAVO / CALL. CONDE DE PEÑALVER;53;CALL. JUAN BRAVO / CALL. CONDE DE PEÑALVER,53,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;442734.236;4475984.314;N;;Madrid;40.43252883720434;-3.6751525122352504
2022S009009;2022-03-31;18:07:00;AUTOV. M-30,+00700I,CALZADA INTEROR,PK 7,600;+00700I;AUTOV. M-30,+00700I,CALZADA INTEROR,PK 7,600,+00700I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;;;444105.43;4474472.459;N;;Madrid;40.4190025045926;-3.6588545101474894
2022S009009;2022-03-31;18:07:00;AUTOV. M-30,+00700I,CALZADA INTEROR,PK 7,600;+00700I;AUTOV. M-30,+00700I,CALZADA INTEROR,PK 7,600,+00700I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;444105.43;4474472.459;N;;Madrid;40.4190025045926;-3.6588545101474894
2022S009047;2022-03-31;21:20:00;AVDA. BRUSELAS / AVDA. BONN;52;AVDA. BRUSELAS / AVDA. BONN,52,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Ciclomotor;Conductor;De 21 a 24 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;443770.2;4476690.491;N;;Madrid;40.43896112540321;-3.6630019609927595
2022S009047;2022-03-31;21:20:00;AVDA. BRUSELAS / AVDA. BONN;52;AVDA. BRUSELAS / AVDA. BONN,52,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;14.0;Sin asistencia sanitaria;443770.2;4476690.491;N;;Madrid;40.43896112540321;-3.6630019609927595
